17Networks_LH_VisCent_ExStr_1	23.326957806599907	-52.47685109177475	-41.126662288622555
17Networks_LH_VisCent_ExStr_2	23.424518743667676	-70.91404930766633	-36.4209726443769
17Networks_LH_VisCent_Striate_1	2.162737744441472	-66.99263327082775	-36.86244307527458
17Networks_LH_VisCent_ExStr_3	22.352567801500285	-68.31361800346221	-11.85415464512407
17Networks_LH_VisPeri_ExStrInf_1	14.85030706243603	-38.41197543500512	-29.864380757420676
17Networks_LH_VisPeri_StriCal_1	11.610294117647058	-27.099128540305017	-13.69594226579521
17Networks_LH_VisPeri_ExStrSup_1	3.450170981924771	-64.1172447484123	-6.89594528578408
17Networks_LH_SomMotA_1	37.46999627282892	-12.371039880730521	33.693999254565796
17Networks_LH_SomMotA_2	9.121607094866974	-14.73044880408493	35.92582639075516
17Networks_LH_SomMotB_Aud_1	50.599959693671906	-5.282077119441084	-8.856711003627566
17Networks_LH_SomMotB_S2_1	34.028616024973985	-4.39594172736733	-2.030003468609081
17Networks_LH_SomMotB_S2_2	50.86430062630481	5.992693110647181	-1.93298538622129
17Networks_LH_SomMotB_Cent_1	51.85538641686182	5.094847775175637	15.10245901639344
17Networks_LH_DorsAttnA_TempOcc_1	44.42468255348757	-35.139241607236045	-35.431901200208735
17Networks_LH_DorsAttnA_ParOcc_1	42.71250375713856	-51.833934475503455	-17.882476705740913
17Networks_LH_DorsAttnA_SPL_1	25.10332933413318	-53.92696460707858	15.957858428314339
17Networks_LH_DorsAttnB_PostC_1	55.51945379723156	-8.537411148522253	15.03086419753086
17Networks_LH_DorsAttnB_PostC_2	38.54785229841748	-20.277694046721933	22.462321024868118
17Networks_LH_DorsAttnB_PostC_3	21.967918184365374	-38.64317736060521	36.038806388344085
17Networks_LH_DorsAttnB_FEF_1	27.342792792792793	4.789489489489483	35.81471471471471
17Networks_LH_SalVentAttnA_ParOper_1	55.71203830369356	-22.16256269949841	7.0747834017327875
17Networks_LH_SalVentAttnA_Ins_1	34.006862432173634	16.244440897967877	-14.960368124268541
17Networks_LH_SalVentAttnA_Ins_2	29.180991950142825	24.6249026226954	-4.1613866528174555
17Networks_LH_SalVentAttnA_ParMed_1	10.360108591504314	-21.743053337591817	22.361066751836475
17Networks_LH_SalVentAttnA_FrMed_1	7.483812949640281	9.16606714628297	38.95843325339729
17Networks_LH_SalVentAttnB_PFCl_1	26.062627084180562	52.85786905246036	21.953029686864582
17Networks_LH_SalVentAttnB_PFCmp_1	4.8614906832298175	31.51475155279502	19.272981366459632
17Networks_LH_LimbicB_OFC_1	11.006147065646019	36.7451867316168	-16.45063790303874
17Networks_LH_LimbicA_TempPole_1	29.85315065185901	22.844579913085454	-38.47096813133752
17Networks_LH_LimbicA_TempPole_2	55.15153538050734	-9.17131933487073	-37.055771331472265
17Networks_LH_ContA_IPS_1	39.78200192492781	-38.79605389797882	19.2832531280077
17Networks_LH_ContA_PFCl_1	39.264763299170326	47.86944851146902	15.973401659346024
17Networks_LH_ContA_PFCl_2	45.037722419928826	20.790213523131683	15.187188612099646
17Networks_LH_ContB_PFClv_1	21.560035988876166	74.96033044331753	-1.7134794699820048
17Networks_LH_ContC_pCun_1	8.018130539887181	-56.04190169218372	8.34045124899275
17Networks_LH_ContC_pCun_2	5.941246483445141	-50.355875351655484	28.72570872105605
17Networks_LH_ContC_Cingp_1	2.3184156378600846	-11.456790123456784	10.284465020576135
17Networks_LH_DefaultA_PFCd_1	23.80012557555463	28.39828380075346	34.22959397237338
17Networks_LH_DefaultA_pCunPCC_1	4.775096865093346	-36.166607960549484	8.531877421627328
17Networks_LH_DefaultA_PFCm_1	4.911058613203934	63.42095517813817	-5.203486144809091
17Networks_LH_DefaultB_Temp_1	54.913831258644535	18.453526970954357	-30.014430613185795
17Networks_LH_DefaultB_Temp_2	56.21367134449977	-12.972612041647807	-20.017655047532827
17Networks_LH_DefaultB_IPL_1	44.830131184794965	-49.29299659126123	6.514667906208032
17Networks_LH_DefaultB_PFCd_1	9.385474860335194	52.54934823091247	28.192178770949724
17Networks_LH_DefaultB_PFCl_1	38.57606837606838	23.37179487179486	32.204273504273516
17Networks_LH_DefaultB_PFCv_1	34.10008419280152	42.00368343506631	-16.974426436539673
17Networks_LH_DefaultB_PFCv_2	44.63914690233565	50.694336730092886	-4.361664712778435
17Networks_LH_DefaultC_Rsp_1	10.560064190738188	-30.854653828519034	-8.763411279229715
17Networks_LH_DefaultC_PHC_1	21.215851040201372	-4.853002147034871	-22.509994817502033
17Networks_LH_TempPar_1	54.81472547668275	-31.650930392832535	-11.038708936365722
17Networks_RH_VisCent_ExStr_1	-28.149546441804013	-41.296857033346114	-31.704676121119206
17Networks_RH_VisCent_ExStr_2	-22.280194619347455	-67.23279908414425	-35.16422438465941
17Networks_RH_VisCent_ExStr_3	-35.00537797303439	-62.576200575670356	-8.428950159066801
17Networks_RH_VisPeri_StriCal_1	-9.683403487672877	-52.99168169973942	-20.980857887352172
17Networks_RH_VisPeri_ExStrInf_1	-15.168515558898179	-19.5775594622544	-9.50554667669455
17Networks_RH_VisPeri_ExStrSup_1	-12.51236940074456	-68.82532724870902	-1.4794643929386382
17Networks_RH_SomMotA_1	-42.88884045335658	1.4694856146468993	28.785963382737577
17Networks_RH_SomMotA_2	-35.87454903246966	-8.89586749754018	38.953919317809124
17Networks_RH_SomMotA_3	-27.693246753246754	-25.370129870129873	37.03454545454545
17Networks_RH_SomMotA_4	-10.448058693676145	-14.312232177639274	39.61011556940656
