sub-0002	0.04	1.66	0.005	6000.0	200	29158685	12	0.00019015983485865193	81.25584483146667	1
sub-0002	0.04	1.81	0.005	6000.0	200	29158686	13	0.0009539268225823194	81.36748957633972	1
sub-0002	0.045	2.0	0.005	6000.0	200	29158690	17	0.004533088689030109	81.62692952156067	1
sub-0002	0.035	1.77	0.005	6000.0	200	29158683	10	0.0004142904307647539	82.091721534729	1
sub-0002	0.05	1.74	0.005	6000.0	200	29158691	18	0.00048449738994020444	81.62644672393799	1
sub-0002	0.025	1.84	0.005	6000.0	200	29158678	5	0.00022958238479726988	82.1630630493164	1
sub-0002	0.05	1.89	0.005	6000.0	200	29158692	19	0.0012995625201970898	81.70562410354614	1
sub-0002	0.03	2.03	0.005	6000.0	200	29158682	9	0.0009782515490057244	82.16952753067017	1
sub-0002	0.02	1.65	0.005	6000.0	200	29158674	1	0.00016006193797768172	82.91549229621887	1
sub-0002	0.025	1.69	0.005	6000.0	200	29158677	4	0.0002995426066831861	82.2123007774353	1
sub-0002	0.045	1.85	0.005	6000.0	200	29158689	16	0.001174365041564676	83.22449588775635	1
sub-0002	0.02	1.8	0.005	6000.0	200	29158675	2	0.0005596789714562133	82.26803493499756	1
sub-0002	0.045	1.7	0.005	6000.0	200	29158688	15	0.0005665348082503612	83.2358992099762	1
sub-0002	0.025	1.99	0.005	6000.0	200	29158679	6	0.001419637091276294	82.27827620506287	1
sub-0002	0.04	1.96	0.005	6000.0	200	29158687	14	0.0023642058882752744	83.2725305557251	1
sub-0002	0.035	1.92	0.005	6000.0	200	29158684	11	0.00025680829681071747	82.42284417152405	1
sub-0002	0.02	1.95	0.005	6000.0	200	29158676	3	0.0008384605925781166	82.78235483169556	1
sub-0002	0.03	1.73	0.005	6000.0	200	29158680	7	0.0003229175171740075	83.13518953323364	1
sub-0002	0.03	1.88	0.005	6000.0	200	29158681	8	0.00025080371304404635	82.28040957450867	1
sub-0002	0.05	2.04	0.005	6000.0	200	29158256	20	0.0022491897675911607	86.03509402275085	1
sub-0002	0.04	1.67	0.005	6000.0	200	29158685	12	0.00022925255964989256	80.74669814109802	1
